devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQ_Gletschergarten_Kff,DE33,34",2023-01-04,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-05,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-05,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-05,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-05,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-05,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-05,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-06,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-06,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-06,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-06,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-06,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-06,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-07,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-07,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-07,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-07,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-07,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-07,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-08,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-08,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-08,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-08,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-08,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-08,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-09,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-09,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-09,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-09,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-09,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-09,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-10,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-10,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-10,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-10,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-10,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-10,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-11,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-11,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-11,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-11,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-11,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-11,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-12,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-12,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-12,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-12,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-12,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-12,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-13,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-13,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-13,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-13,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-13,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-13,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-14,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-14,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-14,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-14,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-14,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-14,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-15,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-15,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-15,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-15,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-15,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-15,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-16,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-16,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-16,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-16,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-16,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-16,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-17,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-17,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-17,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-17,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-17,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-17,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-18,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-18,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-18,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-18,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-18,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-18,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-19,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-19,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-19,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-19,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-19,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-19,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-20,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-20,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-20,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-20,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-20,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-20,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-21,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-21,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-21,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-21,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-21,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-21,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-22,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-22,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-22,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-22,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-22,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-22,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-23,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-23,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-23,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-23,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-23,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-23,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-24,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-24,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-24,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-24,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-24,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-24,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-25,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-25,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-25,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-25,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-25,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-25,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-26,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-26,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-26,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-26,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-26,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-26,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-27,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-27,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-27,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-27,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-27,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-27,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-28,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-28,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-28,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-28,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-28,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-28,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-29,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-29,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-29,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-29,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-29,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-29,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-30,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-30,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-30,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-30,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-30,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-30,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-31,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-31,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-31,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-31,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-31,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-01-31,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-01,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-01,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-01,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-01,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-01,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-01,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-02,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-02,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-02,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-02,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-02,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-02,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-03,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-03,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-03,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-03,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-03,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-03,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-04,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-04,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-04,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-04,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-04,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-04,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-05,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-05,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-05,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-05,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-05,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-05,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-06,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-06,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-06,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-06,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-06,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-06,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-07,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-07,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-07,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-07,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-07,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-07,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-08,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-08,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-08,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-08,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-08,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-08,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-09,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-09,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-09,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-09,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-09,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-09,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-10,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-10,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-10,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-10,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-10,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-10,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-11,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-11,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-11,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-11,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-11,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-11,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-12,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-12,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-12,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-12,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-12,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-12,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-13,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-13,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-13,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-13,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-13,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-13,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-14,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-14,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-14,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-14,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-14,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-14,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-15,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-15,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-15,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-15,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-15,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-15,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-16,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-16,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-16,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-16,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-16,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-16,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-17,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-17,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-17,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-17,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-17,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-17,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-18,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-18,04-08,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-18,08-12,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-18,12-16,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-18,16-20,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-18,20-24,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-19,00-04,0.0,0.0,0.0,
"MQ_Gletschergarten_Kff,DE33,34",2023-02-19,04-08,0.0,0.0,0.0,
